"SITE_ID","YEAR","WEEK","DATEON","DATEOFF","SO2_CONC","SO4_CONC","NO3_CONC","HNO3_CONC","TNO3_CONC","NH4_CONC","CA_CONC","NA_CONC","MG_CONC","K_CONC","CL_CONC"
"ROM406","2013.0","4.0","01/22/2013 09:00:00","01/29/2013 08:00:00","0.097","0.103","0.046","0.147","0.191","0.056","0.02","0.013","0.002","0.004","0.014"
"ROM406","2013.0","1.0","01/01/2013 09:00:00","01/08/2013 08:00:00","0.166","0.138","0.034","0.081","0.114","0.059","0.016","0.027","0.003","0.006","0.037"
"ROM206","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","0.207","0.337","0.246","0.418","0.657","0.173","0.038","0.023","0.005","0.008","0.012"
"ROM206","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","0.141","0.234","0.132","0.245","0.373","0.115","0.007","0.026","0.002","0.007","0.014"
"ROM206","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.104","0.167","0.089","0.081","0.168","0.044","0.082","0.041","0.012","0.012","0.013"
"ROM206","2013.0","4.0","01/22/2013 09:00:00","01/29/2013 08:00:00","0.099","0.106","0.042","0.136","0.176","0.059","0.018","0.012","0.002","0.004","0.014"
"ROM206","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.167","0.158","0.153","0.103","0.254","0.098","0.01","0.008","0.002","0.005","0.013"
"ROM206","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.256","0.131","0.031","0.105","0.135","0.054","0.007","0.019","0.002","0.004","0.027"
"ROM206","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.087","0.184","0.094","0.126","0.218","0.052","0.101","0.039","0.014","0.012","0.023"
"ROM206","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","0.208","0.124","0.038","0.25","0.284","0.054","0.009","0.015","0.002","0.004","0.019"
"ROM206","2014.0","4.0","01/21/2014 09:00:00","01/28/2014 08:00:00","0.172","0.236","0.15","0.247","0.393","0.113","0.037","0.012","0.004","0.007","0.013"
"ROM206","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","0.086","0.09","0.033","0.102","0.133","0.036","0.029","0.019","0.004","0.007","0.022"
"ROM206","2014.0","2.0","01/07/2014 09:00:00","01/14/2014 08:00:00","0.095","0.156","0.034","0.082","0.114","0.061","0.025","0.019","0.003","0.005","0.016"
"ROM206","2013.0","5.0","01/29/2013 09:00:00","02/05/2013 08:00:00","0.108","0.11","0.024","0.109","0.131","0.061","0.014","0.005","0.002","0.005","0.013"
"ROM206","2013.0","3.0","01/15/2013 09:00:00","01/22/2013 08:00:00","0.084","0.097","0.048","0.108","0.154","0.045","0.027","0.024","0.003","0.004","0.03"
"ROM206","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","0.202","0.131","0.104","0.153","0.255","0.073","0.011","0.02","0.002","0.005","0.017"
"ROM206","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","0.091","0.168","0.054","0.187","0.239","0.073","0.014","0.014","0.002","0.004","0.013"
"ROM206","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","0.094","0.105","0.105","0.117","0.22","0.024","0.044","0.029","0.006","0.007","0.013"
"ROM206","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.123","0.137","0.086","0.126","0.211","0.047","0.023","0.031","0.004","0.008","0.018"
"ROM206","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.183","0.153","0.03","0.193","0.219","0.058","0.01","0.014","0.002","","0.013"
"ROM206","2013.0","1.0","01/01/2013 09:00:00","01/08/2013 08:00:00","0.157","0.142","0.04","0.083","0.122","0.063","0.014","0.02","0.002","0.005","0.025"
"ROM206","2013.0","2.0","01/08/2013 09:00:00","01/15/2013 08:00:00","0.207","0.304","0.379","0.159","0.535","0.199","0.039","0.048","0.006","0.009","0.035"
"ROM206","2014.0","3.0","01/14/2014 09:00:00","01/21/2014 08:00:00","0.17","0.172","0.034","0.138","0.17","0.071","0.018","0.009","0.003","0.006","0.013"
"ROM206","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","0.195","0.175","0.058","0.254","0.308","0.071","0.024","0.01","0.004","0.009","0.013"
"ROM206","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","0.201","0.186","0.051","0.186","0.234","0.073","0.014","0.01","0.002","0.007","0.013"
"ROM206","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","0.17","0.206","0.131","0.247","0.374","0.101","0.011","0.025","0.002","0.005","0.02"
"ROM206","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.123","0.27","0.085","0.266","0.347","0.114","0.013","0.024","0.002","0.009","0.013"
"ROM206","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","0.234","0.103","0.042","0.152","0.191","0.04","0.008","0.019","0.002","0.004","0.015"
"ROM206","2014.0","5.0","01/28/2014 09:00:00","02/04/2014 08:00:00","0.111","0.328","0.348","0.235","0.579","0.218","0.021","0.011","0.003","0.008","0.007"
"YEL408","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","1.181","0.161","0.053","0.081","0.133","0.069","0.006","0.006","0.002","0.004","0.014"
"YEL408","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.65","0.08","0.038","0.078","0.115","0.046","0.006","0.007","0.002","0.005","0.016"
"YEL408","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","1.027","0.135","0.033","0.118","0.149","0.053","0.004","0.005","0.002","0.004","0.014"
"YEL408","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","","","","","","","","","","",""
"YEL408","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.134","0.103","0.094","0.073","0.166","0.04","0.029","0.019","0.005","0.008","0.016"
"YEL408","2013.0","5.0","01/29/2013 09:00:00","02/05/2013 08:00:00","0.222","0.202","0.303","0.078","0.38","0.179","0.036","0.012","0.005","0.012","0.014"
"YEL408","2013.0","1.0","01/01/2013 09:00:00","01/08/2013 08:00:00","1.909","0.168","0.077","0.084","0.159","0.087","0.01","0.005","0.002","0.005","0.016"
"YEL408","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","0.967","0.101","0.031","0.085","0.114","0.033","0.014","0.008","0.003","0.005","0.012"
"YEL408","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.541","0.08","0.028","0.073","0.1","0.036","0.007","0.009","0.002","0.004","0.014"
"YEL408","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","0.783","0.117","0.082","0.098","0.179","0.06","0.014","0.009","0.003","0.006","0.016"
"YEL408","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","0.636","0.199","0.069","0.086","0.154","0.098","0.005","0.004","0.002","0.005","0.015"
"YEL408","2013.0","4.0","01/22/2013 09:00:00","01/29/2013 08:00:00","0.789","0.1","0.058","0.077","0.134","0.05","0.023","0.007","0.004","0.005","0.014"
"YEL408","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.265","0.119","0.111","0.068","0.177","0.045","0.043","0.021","0.006","0.009","0.014"
"YEL408","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","0.92","0.195","0.057","0.129","0.184","0.094","0.007","0.004","0.002","0.005","0.016"
"YEL408","2014.0","2.0","01/07/2014 09:00:00","01/14/2014 08:00:00","0.084","0.126","0.106","0.064","0.169","0.071","0.015","0.01","0.003","0.005","0.014"
"YEL408","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","","","","","","","","","","",""
"YEL408","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","0.281","0.124","0.155","0.104","0.257","0.081","0.003","0.007","0.002","0.003","0.011"
"YEL408","2013.0","2.0","01/08/2013 09:00:00","01/15/2013 08:00:00","1.329","0.318","0.064","0.112","0.174","0.134","0.015","0.008","0.003","0.006","0.015"
"YEL408","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.927","0.174","0.162","0.146","0.306","0.104","0.011","0.006","0.002","0.005","0.014"
"YEL408","2014.0","4.0","01/21/2014 09:00:00","01/28/2014 08:00:00","1.866","0.222","0.157","0.136","0.291","0.132","0.013","0.006","0.002","0.006","0.014"
"YEL408","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","0.654","0.129","0.07","0.133","0.201","0.057","0.014","0.007","0.003","0.006","0.007"
"YEL408","2014.0","5.0","01/28/2014 09:00:00","02/04/2014 08:00:00","0.419","0.19","0.105","0.081","0.184","0.102","0.011","0.005","0.002","0.005","0.014"
"YEL408","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","0.825","0.119","0.056","0.083","0.138","0.054","0.007","0.005","0.003","0.006","0.019"
"YEL408","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.412","0.105","0.099","0.094","0.192","0.066","0.005","0.006","0.002","0.004","0.013"
"YEL408","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","1.516","0.113","0.034","0.051","0.083","0.043","0.005","0.011","0.003","0.005","0.017"
"YEL408","2014.0","3.0","01/14/2014 09:00:00","01/21/2014 08:00:00","1.072","0.489","0.584","0.128","0.71","0.341","0.023","0.013","0.004","0.016","0.014"
"YEL408","2013.0","3.0","01/15/2013 09:00:00","01/22/2013 08:00:00","0.969","0.218","0.133","0.132","0.262","0.113","0.027","0.009","0.004","0.007","0.014"
"GRS420","2013.0","2.0","01/08/2013 09:00:00","01/15/2013 08:00:00","0.341","0.307","0.086","0.494","0.572","0.065","0.028","0.089","0.013","0.018","0.046"
"GRS420","2013.0","4.0","01/22/2013 09:00:00","01/29/2013 08:00:00","1.545","1.752","1.548","1.301","2.829","0.779","0.319","0.119","0.033","0.06","0.025"
"GRS420","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","1.387","1.065","0.164","1.534","1.674","0.418","0.124","0.024","0.011","0.036","0.016"
"GRS420","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.615","0.502","0.2","1.023","1.207","0.216","0.03","0.04","0.006","0.02","0.025"
"GRS420","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","0.806","0.914","1.018","0.555","1.564","0.552","0.086","0.023","0.01","0.027","0.017"
"GRS420","2013.0","5.0","01/29/2013 09:00:00","02/05/2013 08:00:00","0.901","1.316","0.649","0.553","1.193","0.532","0.097","0.096","0.018","0.034","0.017"
"GRS420","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","1.333","0.819","1.687","0.755","2.431","0.591","0.208","0.09","0.029","0.045","0.05"
"GRS420","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","0.728","0.964","0.407","1.196","1.584","0.352","0.126","0.097","0.017","0.04","0.023"
"GRS420","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","","","","","","","","","","",""
"GRS420","2013.0","3.0","01/15/2013 09:00:00","01/22/2013 08:00:00","1.276","0.742","0.566","1.17","1.718","0.402","0.097","0.029","0.011","0.032","0.017"
"GRS420","2014.0","4.0","01/21/2014 09:00:00","01/28/2014 08:00:00","2.503","0.891","1.134","0.819","1.94","0.467","0.317","0.097","0.037","0.041","0.082"
"GRS420","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.395","0.478","0.458","0.431","0.882","0.254","0.039","0.053","0.01","0.025","0.017"
"GRS420","2014.0","5.0","01/28/2014 09:00:00","02/04/2014 08:00:00","1.37","0.636","0.389","1.023","1.395","0.284","0.072","0.067","0.009","0.031","0.044"
"GRS420","2013.0","1.0","01/01/2013 09:00:00","01/08/2013 08:00:00","1.212","1.644","0.301","1.569","1.845","0.626","0.053","0.027","0.008","0.037","0.014"
"GRS420","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","0.933","1.407","0.368","1.138","1.488","0.523","0.067","0.065","0.013","0.031","0.017"
"GRS420","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.338","0.698","0.539","0.537","1.067","0.202","0.103","0.166","0.029","0.037","0.066"
"GRS420","2014.0","2.0","01/07/2014 09:00:00","01/14/2014 08:00:00","0.449","0.413","0.169","0.579","0.739","0.128","0.058","0.053","0.009","0.029","0.017"
"GRS420","2014.0","3.0","01/14/2014 09:00:00","01/21/2014 08:00:00","1.568","0.948","0.677","0.734","1.399","0.449","0.289","0.03","0.025","0.041","0.016"
"GRS420","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.574","0.874","0.416","0.538","0.945","0.29","0.154","0.045","0.018","0.031","0.017"
"GRS420","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.198","0.66","0.688","0.557","1.236","0.311","0.102","0.094","0.024","0.03","0.048"
"GRS420","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","1.678","0.619","0.421","0.806","1.214","0.221","0.136","0.011","0.01","0.016","0.016"
"GRS420","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.298","0.893","0.704","0.423","1.12","0.167","0.051","0.48","0.059","0.055","0.18"
"GRS420","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","0.709","0.874","0.996","0.865","1.846","0.472","0.072","0.106","0.016","0.035","0.017"
"GRS420","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.467","1.033","0.31","0.921","1.216","0.263","0.1","0.151","0.025","0.027","0.037"
"GRS420","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","0.567","0.395","0.305","0.715","1.008","0.144","0.064","0.036","0.011","0.043","0.016"
"GRS420","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","0.748","0.98","0.649","1.056","1.688","0.3","0.231","0.087","0.028","0.054","0.016"
"GRS420","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","0.253","0.32","0.083","0.466","0.541","0.089","0.016","0.05","0.008","0.014","0.018"
"GRC474","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","0.172","0.154","0.045","0.233","0.274","0.05","0.014","0.017","0.004","0.005","0.007"
"GRC474","2013.0","5.0","01/29/2013 09:00:00","02/05/2013 08:00:00","0.104","0.115","0.026","0.174","0.197","0.057","0.014","0.008","0.002","0.008","0.014"
"GRC474","2018.0","1.0","01/02/2018 09:00:00","01/09/2018 08:00:00","0.355","0.154","0.119","0.347","0.46","0.065","0.094","0.012","0.011","0.014","0.014"
"GRC474","2017.0","1.0","01/03/2017 09:00:00","01/10/2017 08:00:00","0.19","0.179","0.108","0.191","0.296","0.059","0.028","0.023","0.006","0.007","0.014"
"GRC474","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","0.412","0.206","0.059","0.499","0.55","0.079","0.031","0.013","0.007","0.005","0.014"
"GRC474","2013.0","4.0","01/22/2013 09:00:00","01/29/2013 08:00:00","0.109","0.157","0.073","0.225","0.294","0.086","0.03","0.009","0.004","0.006","0.014"
"GRC474","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","0.112","0.085","0.044","0.196","0.236","0.042","0.011","0.008","0.002","0.005","0.014"
"GRC474","2016.0","4.0","01/19/2016 09:00:00","01/26/2016 08:00:00","0.204","0.116","0.038","0.191","0.225","0.044","0.027","0.013","0.004","0.006","0.014"
"GRC474","2014.0","4.0","01/21/2014 09:00:00","01/28/2014 08:00:00","0.371","0.213","0.082","0.75","0.819","0.102","0.076","0.01","0.01","0.011","0.014"
"GRC474","2013.0","3.0","01/15/2013 09:00:00","01/22/2013 08:00:00","0.494","0.216","0.07","0.826","0.884","0.088","0.043","0.014","0.007","0.006","0.014"
"GRC474","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.226","0.141","0.091","0.218","0.306","0.05","0.095","0.026","0.012","0.015","0.016"
"GRC474","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.195","0.166","0.053","0.309","0.358","0.067","0.044","0.015","0.006","0.015","0.014"
"GRC474","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.213","0.164","0.15","0.24","0.386","0.061","0.086","0.027","0.009","0.01","0.014"
"GRC474","2017.0","5.0","01/31/2017 09:00:00","02/07/2017 08:00:00","0.217","0.301","0.257","0.293","0.546","0.12","0.067","0.028","0.01","0.016","0.014"
"GRC474","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.156","0.187","0.086","0.189","0.272","0.054","0.127","0.039","0.016","0.014","0.014"
"GRC474","2014.0","2.0","01/07/2014 09:00:00","01/14/2014 08:00:00","0.146","0.166","0.064","0.19","0.251","0.058","0.084","0.036","0.01","0.009","0.014"
"GRC474","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","0.092","0.39","0.121","0.389","0.504","0.171","0.025","0.012","0.003","0.012","0.014"
"GRC474","2014.0","5.0","01/28/2014 09:00:00","02/04/2014 08:00:00","0.212","0.216","0.217","0.236","0.449","0.073","0.098","0.024","0.013","0.014","0.014"
"GRC474","2013.0","1.0","01/01/2013 09:00:00","01/08/2013 08:00:00","0.502","0.247","0.071","0.784","0.843","0.106","0.033","0.012","0.006","0.007","0.014"
"GRC474","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","0.222","0.174","0.024","0.301","0.321","0.077","0.009","0.004","0.002","0.004","0.014"
"GRC474","2015.0","5.0","01/27/2015 09:00:00","02/03/2015 08:00:00","0.202","0.176","0.039","0.214","0.25","0.065","0.029","0.014","0.005","0.006","0.014"
"GRC474","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.253","0.253","0.106","0.329","0.43","0.091","0.022","0.018","0.005","0.013","0.014"
"GRC474","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","0.197","0.099","0.073","0.188","0.258","0.038","0.024","0.021","0.005","0.006","0.014"
"GRC474","2013.0","2.0","01/08/2013 09:00:00","01/15/2013 08:00:00","0.28","0.238","0.121","0.284","0.4","0.102","0.08","0.023","0.015","0.014","0.014"
"GRC474","2014.0","3.0","01/14/2014 09:00:00","01/21/2014 08:00:00","0.212","0.268","0.028","0.292","0.315","0.108","0.045","0.009","0.007","0.01","0.014"
"GRC474","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.17","0.152","0.043","0.23","0.27","0.049","0.014","0.017","0.004","0.005","0.007"
"GRC474","2018.0","3.0","01/16/2018 09:00:00","01/23/2018 08:00:00","0.256","0.153","0.114","0.284","0.394","0.051","0.075","0.028","0.011","0.014","0.012"
"YOS404","2017.0","2.0","01/10/2017 09:00:00","01/17/2017 08:00:00","0.213","0.078","0.027","0.06","0.086","0.03","0.013","0.051","0.006","0.009","0.071"
"YOS404","2014.0","5.0","01/28/2014 09:00:00","02/04/2014 08:00:00","0.155","0.204","0.143","0.249","0.388","0.074","0.053","0.034","0.01","0.024","0.015"
"YOS404","2014.0","4.0","01/21/2014 09:00:00","01/28/2014 08:00:00","0.19","0.261","0.134","0.374","0.501","0.107","0.086","0.058","0.011","0.041","0.014"
"YOS404","2015.0","3.0","01/13/2015 09:00:00","01/20/2015 08:00:00","0.281","0.172","0.032","0.192","0.22","0.071","0.01","0.005","0.002","0.007","0.014"
"YOS404","2018.0","4.0","01/23/2018 09:00:00","01/30/2018 08:00:00","0.158","0.227","0.2","0.135","0.333","0.043","0.118","0.078","0.019","0.029","0.025"
"YOS404","2013.0","1.0","01/01/2013 09:00:00","01/08/2013 08:00:00","0.126","0.132","0.035","0.337","0.367","0.053","0.02","0.01","0.003","0.008","0.013"
"YOS404","2018.0","5.0","01/30/2018 09:00:00","02/06/2018 08:00:00","0.092","0.217","0.079","0.157","0.234","0.086","0.077","0.03","0.01","0.018","0.015"
"YOS404","2018.0","2.0","01/09/2018 09:00:00","01/16/2018 08:00:00","0.134","0.109","0.037","0.102","0.137","0.05","0.028","0.01","0.004","0.017","0.02"
"YOS404","2016.0","2.0","01/05/2016 09:00:00","01/12/2016 08:00:00","0.221","0.041","0.028","0.07","0.097","0.02","0.008","0.007","0.002","0.005","0.015"
"YOS404","2017.0","3.0","01/17/2017 09:00:00","01/24/2017 08:00:00","0.181","0.054","0.026","0.04","0.066","0.019","0.006","0.029","0.004","0.006","0.023"
"YOS404","2014.0","3.0","01/14/2014 09:00:00","01/21/2014 08:00:00","0.098","0.224","0.055","0.161","0.214","0.108","0.029","0.007","0.004","0.012","0.014"
"YOS404","2013.0","2.0","01/08/2013 09:00:00","01/15/2013 08:00:00","0.131","0.154","0.396","0.17","0.563","0.134","0.034","0.04","0.007","0.013","0.015"
"YOS404","2013.0","3.0","01/15/2013 09:00:00","01/22/2013 08:00:00","0.072","0.095","0.027","0.128","0.153","0.043","0.023","0.007","0.003","0.005","0.014"
"YOS404","2013.0","4.0","01/22/2013 09:00:00","01/29/2013 08:00:00","0.095","0.087","0.061","0.098","0.157","0.034","0.017","0.02","0.004","0.011","0.015"
"YOS404","2014.0","2.0","01/07/2014 09:00:00","01/14/2014 08:00:00","0.113","0.216","0.085","0.236","0.318","0.097","0.043","0.019","0.006","0.013","0.014"
"YOS404","2017.0","4.0","01/24/2017 09:00:00","01/31/2017 08:00:00","0.238","0.081","0.036","0.078","0.112","0.035","0.023","0.01","0.003","0.01","0.015"
"YOS404","2016.0","3.0","01/12/2016 09:00:00","01/19/2016 08:00:00","0.07","0.099","0.07","0.069","0.138","0.026","0.013","0.054","0.007","0.013","0.042"
"YOS404","2015.0","2.0","01/06/2015 09:00:00","01/13/2015 08:00:00","0.226","0.279","0.394","0.469","0.855","0.236","0.016","0.008","0.003","0.015","0.015"
"YOS404","2016.0","5.0","01/26/2016 09:00:00","02/02/2016 08:00:00","0.239","0.092","0.027","0.071","0.097","0.031","0.018","0.011","0.003","0.008","0.015"
"YOS404","2015.0","4.0","01/20/2015 09:00:00","01/27/2015 08:00:00","0.198","0.131","0.046","0.105","0.149","0.052","0.019","0.012","0.003","0.008","0.015"
